id,host_id,latitude,longitude,neighbourhood_cleansed,price,room_type,property_type,accommodates,bedrooms,beds,bathrooms_text,minimum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,host_is_superhost,license,calculated_host_listings_count,reviews_per_month,price_w,log_price,log_price_w
27198633,128289557,43.6737,-79.34214,Blake-Jones,85.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,250,22,4.86,f,f,Unknown,1,0.25,85.0,4.442651256490317,4.442651256490317
27229307,147106022,43.66996398867935,-79.39319702479759,Annex,165.0,Entire home/apt,Entire condo,2,0.0,1.0,1 bath,4,194,103,4.54,t,f,STR-2204-HYKBHL,1,1.18,165.0,5.10594547390058,5.10594547390058
27231025,184498350,43.785889,-79.398117,Newtonbrook East,40.0,Private room,Private room in home,1,1.0,1.0,1 private bath,3,125,42,4.67,f,t,STR-2108-HFLBHJ,3,0.47,40.0,3.6888794541139363,3.6888794541139363
27278791,141166875,43.69636,-79.53565,Kingsview Village-The Westway,103.0,Private room,Private room in home,4,1.0,2.0,1 private bath,1,348,782,4.91,f,t,STR-2009-GQYXPG,3,9.09,103.0,4.634728988229636,4.634728988229636
27288686,146226441,43.64757,-79.41546,Trinity-Bellwoods,79.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,29,231,116,4.69,f,t,STR-2107-FPTHHC,35,1.47,79.0,4.3694478524670215,4.3694478524670215
27304820,1684087,43.64775,-79.42743,Little Portugal,152.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1 bath,28,334,14,4.79,f,t,Unknown,20,0.16,152.0,5.0238805208462765,5.0238805208462765
27311030,2326374,43.66135,-79.45887,High Park North,451.0,Entire home/apt,Entire home,7,4.0,4.0,2 baths,2,243,54,4.91,f,t,STR-2012-HHHHHJ,1,0.71,451.0,6.111467339502679,6.111467339502679
27331586,946248,43.6446,-79.43574,Roncesvalles,236.0,Entire home/apt,Entire home,6,2.0,3.0,1.5 baths,3,203,173,4.99,f,t,STR-2011-HTPDVL,1,2.07,236.0,5.4638318050256105,5.4638318050256105
27362038,198821369,43.7008,-79.42667,Forest Hill North,150.0,Entire home/apt,Entire condo,3,2.0,2.0,2 baths,180,358,2,5.0,f,f,Unknown,1,0.02,150.0,5.0106352940962555,5.0106352940962555
27363175,206207030,43.65897,-79.39641,University,57.0,Private room,Private room in guest suite,1,1.0,1.0,1 private bath,28,195,84,4.82,t,f,Unknown,2,0.95,57.0,4.04305126783455,4.04305126783455
27403613,9324394,43.69136,-79.43387,Humewood-Cedarvale,490.0,Entire home/apt,Entire home,6,3.0,5.0,1.5 baths,28,70,7,5.0,f,f,STR-2311-GDYHHS,1,0.17,490.0,6.194405391104672,6.194405391104672
27404398,1846603,43.70476,-79.32589,O'Connor-Parkview,76.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,219,5,5.0,f,f,Unknown,1,0.06,76.0,4.330733340286331,4.330733340286331
27405795,184498350,43.78489,-79.39835,Newtonbrook East,36.0,Private room,Private room in home,1,1.0,1.0,1 private bath,3,105,10,4.2,f,t,STR-2108-HFLBHJ,3,0.11,36.0,3.58351893845611,3.58351893845611
27405873,25011309,43.76156,-79.41,Willowdale East,162.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,90,179,2,5.0,f,f,Unknown,1,0.02,162.0,5.087596335232384,5.087596335232384
27416414,159262618,43.76463,-79.19967,West Hill,90.0,Entire home/apt,Entire bungalow,2,2.0,2.0,1 bath,28,64,15,4.8,f,f,STR-2210-FGXKVB,1,0.69,90.0,4.499809670330265,4.499809670330265
27427600,157267017,43.64539,-79.47433,High Park-Swansea,360.0,Entire home/apt,Entire home,14,5.0,8.0,3.5 baths,3,89,135,4.77,f,t,STR-2012-GLRRVG,2,1.53,360.0,5.886104031450156,5.886104031450156
27453032,30062696,43.78147,-79.40678,Willowdale East,68.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,360,365,0,4.89,t,f,Unknown,3,0.87,68.0,4.219507705176107,4.219507705176107
27492729,1684087,43.70948,-79.39656,Mount Pleasant West,151.0,Entire home/apt,Entire condo,4,2.0,2.0,2 baths,30,314,21,4.67,t,t,Unknown,20,0.25,151.0,5.017279836814924,5.017279836814924
27497634,12569911,43.66264,-79.37032,Moss Park,802.0,Entire home/apt,Entire home,11,4.0,4.0,3.5 baths,28,269,12,4.83,f,f,Unknown,1,0.14,802.0,6.687108607866515,6.687108607866515
27504834,207357679,43.79189,-79.14026,Rouge,122.0,Entire home/apt,Entire home,2,2.0,2.0,1 bath,28,48,9,4.89,f,f,Unknown,2,0.11,122.0,4.804021044733257,4.804021044733257
27524110,207578246,43.74605,-79.55053,Humbermede,39.0,Private room,Private room in home,1,1.0,1.0,1 shared bath,35,127,10,4.6,f,f,Unknown,2,0.13,39.0,3.6635616461296463,3.6635616461296463
27525463,25479238,43.64643,-79.39805,Waterfront Communities-The Island,135.0,Private room,Private room in condo,2,1.0,1.0,1 private bath,28,269,77,4.96,f,f,STR-2011-GDWKVF,1,0.87,135.0,4.90527477843843,4.90527477843843
27529364,207649490,43.63868,-79.4141,Niagara,200.0,Entire home/apt,Entire condo,4,2.0,2.0,2 baths,28,270,127,4.8,f,f,Unknown,1,1.44,200.0,5.298317366548036,5.298317366548036
27529429,30062696,43.78077,-79.40641,Willowdale East,68.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,360,365,1,4.0,t,f,Unknown,3,0.01,68.0,4.219507705176107,4.219507705176107
27551340,45468979,43.66005,-79.33249,South Riverdale,110.0,Entire home/apt,Entire home,4,2.0,2.0,1 bath,28,342,45,4.98,f,t,Unknown,1,0.53,110.0,4.700480365792417,4.700480365792417
27583657,125689770,43.65006,-79.38728,Waterfront Communities-The Island,239.0,Entire home/apt,Entire condo,4,1.0,2.0,1 bath,31,364,41,4.95,f,t,Unknown,2,0.47,239.0,5.476463551931511,5.476463551931511
27613500,105962592,43.67693,-79.5588,Willowridge-Martingrove-Richview,346.0,Entire home/apt,Entire home,8,4.0,4.0,2.5 baths,28,89,49,4.37,f,t,Exempt,2,0.56,346.0,5.846438775057725,5.846438775057725
27633845,50019105,43.723122,-79.393127,Lawrence Park South,57.0,Private room,Private room in home,1,1.0,1.0,1 private bath,28,29,78,4.83,f,f,STR-2204-FQBVHC,6,0.89,57.0,4.04305126783455,4.04305126783455
27640141,2343887,43.66434,-79.42496,Dovercourt-Wallace Emerson-Junction,75.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,30,151,56,4.93,f,t,Unknown,2,0.63,75.0,4.31748811353631,4.31748811353631
27656499,208711282,43.80088,-79.29945,L'Amoreaux,64.0,Private room,Private room in villa,1,1.0,0.0,1 shared bath,28,89,3,5.0,f,f,Unknown,3,0.03,64.0,4.1588830833596715,4.1588830833596715
27657322,8314264,43.66212,-79.37546,Moss Park,50.0,Private room,Private room in condo,1,1.0,1.0,1 shared bath,31,270,9,5.0,f,f,Unknown,1,0.1,50.0,3.912023005428146,3.912023005428146
27658681,134949475,43.67634,-79.29922,The Beaches,135.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,2,351,132,4.97,f,f,STR-2108-HKVPHK,1,2.59,135.0,4.90527477843843,4.90527477843843
27694920,29732268,43.63809,-79.44076,South Parkdale,130.0,Entire home/apt,Entire rental unit,6,2.0,4.0,1 bath,28,248,108,4.67,t,t,STR-2012-HPKVHK,3,1.23,130.0,4.867534450455582,4.867534450455582
27704943,111539347,43.69234,-79.43847,Oakwood Village,80.0,Private room,Private room in rental unit,2,1.0,1.0,1 private bath,28,0,10,4.9,f,f,Unknown,1,0.11,80.0,4.382026634673881,4.382026634673881
27724908,209314766,43.64175,-79.40181,Waterfront Communities-The Island,900.0,Entire home/apt,Entire condo,4,1.0,1.0,1.5 baths,28,269,10,4.8,t,f,Unknown,1,0.11,900.0,6.802394763324311,6.802394763324311
27725239,209274705,43.82406,-79.21506,Rouge,65.0,Entire home/apt,Entire home,4,3.0,3.0,2.5 baths,28,143,8,5.0,f,f,Unknown,1,0.1,65.0,4.174387269895637,4.174387269895637
27733605,209384288,43.77272,-79.44507,Westminster-Branson,45.0,Private room,Private room in townhouse,2,1.0,1.0,1.5 shared baths,2,175,12,5.0,f,t,STR-2506-JBBSBZ,2,0.14,45.0,3.8066624897703196,3.8066624897703196
27733673,16307111,43.64763,-79.45689,High Park-Swansea,792.0,Entire home/apt,Entire home,9,4.0,4.0,2.5 baths,28,133,46,4.96,f,f,STR-2306-FJDXVP,1,0.53,792.0,6.674561391814426,6.674561391814426
27733959,4252740,43.68408,-79.43826,Oakwood Village,69.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,28,57,34,4.94,f,t,Unknown,1,0.39,69.0,4.23410650459726,4.23410650459726
27734689,25660537,43.7101,-79.37959,Mount Pleasant East,122.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1 bath,28,68,50,4.8,f,f,STR-2204-HFZPHJ,4,0.57,122.0,4.804021044733257,4.804021044733257
27748686,209499261,43.62482,-79.47686,Mimico (includes Humber Bay Shores),184.0,Entire home/apt,Entire condo,2,1.0,1.0,1 bath,180,365,18,4.78,f,f,Unknown,1,0.2,184.0,5.214935757608986,5.214935757608986
27776131,201393456,43.64274,-79.38179,Waterfront Communities-The Island,350.0,Entire home/apt,Entire condo,5,2.0,3.0,1 bath,28,351,96,4.75,f,f,STR-2501-HTHLBY,1,1.18,350.0,5.857933154483459,5.857933154483459
27780558,201089891,43.64507,-79.39087,Waterfront Communities-The Island,100.0,Entire home/apt,Entire condo,3,2.0,2.0,1 bath,28,40,53,4.83,f,t,Unknown,3,0.62,100.0,4.605170185988092,4.605170185988092
27783125,52432167,43.64664,-79.42818,Little Portugal,199.0,Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,30,225,17,5.0,f,t,Unknown,6,0.19,199.0,5.293304824724492,5.293304824724492
27814885,210043644,43.67148,-79.39512,Annex,152.0,Entire home/apt,Entire condo,2,0.0,1.0,1 bath,29,179,32,4.84,f,f,Unknown,1,0.37,152.0,5.0238805208462765,5.0238805208462765
27831815,35028799,43.64787,-79.39333,Waterfront Communities-The Island,446.0,Entire home/apt,Entire condo,4,2.0,3.0,1 bath,28,270,7,4.43,f,f,Unknown,1,0.08,446.0,6.100318952020064,6.100318952020064
27875720,51070968,43.67026,-79.41895,Annex,98.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,29,257,110,4.86,f,t,Unknown,7,1.25,98.0,4.584967478670572,4.584967478670572
27899203,210745137,43.70091,-79.27558,Clairlea-Birchmount,100.0,Private room,Private room in townhouse,2,1.0,1.0,1.5 shared baths,28,365,13,5.0,t,f,Unknown,2,0.17,100.0,4.605170185988092,4.605170185988092
27902372,115954043,43.74301,-79.29897,Wexford/Maryvale,39.0,Private room,Private room in guest suite,2,1.0,2.0,1 private bath,28,232,6,5.0,t,f,STR-2009-HHCKPJ,2,0.15,39.0,3.6635616461296463,3.6635616461296463
27903533,135029869,43.64862,-79.3993,Kensington-Chinatown,135.0,Entire home/apt,Entire condo,2,1.0,1.0,1 bath,28,148,29,4.97,f,t,Unknown,1,0.46,135.0,4.90527477843843,4.90527477843843
27906221,1843167,43.71419,-79.40471,Lawrence Park South,99.0,Entire home/apt,Entire guest suite,2,0.0,1.0,1 bath,14,194,64,4.94,f,t,STR-2012-HHRVHJ,1,0.76,99.0,4.59511985013459,4.59511985013459
27919138,210686732,43.6452,-79.40625,Niagara,284.0,Entire home/apt,Entire townhouse,8,3.0,4.0,2 baths,1,196,174,4.86,f,t,STR-2107-JCJVHM,1,1.99,284.0,5.648974238161206,5.648974238161206
27920693,206213810,43.73291,-79.39429,Lawrence Park North,157.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1 bath,30,346,4,5.0,f,f,Unknown,1,0.05,157.0,5.056245805348308,5.056245805348308
27928162,105618845,43.66073,-79.3679,Moss Park,178.0,Entire home/apt,Entire rental unit,2,2.0,2.0,1 bath,117,71,40,5.0,f,t,Unknown,7,0.48,178.0,5.181783550292085,5.181783550292085
27939634,435660432,43.64395,-79.39087,Waterfront Communities-The Island,245.0,Entire home/apt,Entire condo,6,2.0,3.0,2 baths,28,90,106,4.93,f,t,STR-2101-HQZDVK,5,1.24,245.0,5.501258210544727,5.501258210544727
27946588,118801588,43.69137,-79.290769,Taylor-Massey,85.0,Private room,Private room in bungalow,2,1.0,1.0,1 shared bath,2,352,199,4.9,f,t,STR-2012-HKYXVK,1,2.27,85.0,4.442651256490317,4.442651256490317
27963052,211211708,43.79298,-79.3628,Hillcrest Village,43.0,Private room,Private room in bungalow,2,1.0,1.0,1 shared bath,28,71,25,4.8,f,f,STR-2111-GPTKVG,2,0.33,43.0,3.7612001156935624,3.7612001156935624
27989424,211211708,43.7947,-79.36462,Hillcrest Village,48.0,Private room,Private room in bungalow,1,1.0,1.0,1 shared bath,28,89,28,4.89,f,f,STR-2111-GPTKVG,2,0.33,48.0,3.871201010907891,3.871201010907891
28007203,4587469,43.69407,-79.28833,Oakridge,263.0,Entire home/apt,Entire home,6,3.0,3.0,1.5 baths,3,50,33,4.85,f,f,STR-2508-HRZLBY,1,0.38,263.0,5.572154032177765,5.572154032177765
28099505,35140948,43.638763427734375,-79.41624450683594,Niagara,143.0,Entire home/apt,Entire condo,3,1.0,2.0,1 bath,30,313,25,5.0,f,t,STR-2012-FHXVHB,2,0.29,143.0,4.962844630259907,4.962844630259907
28100046,69834500,43.66143,-79.37929,Church-Yonge Corridor,75.0,Entire home/apt,Entire condo,2,1.0,1.0,1 bath,28,69,289,4.84,f,f,STR-2405-FPJDVQ,2,3.3,75.0,4.31748811353631,4.31748811353631
28101659,21683340,43.65783,-79.4792,Runnymede-Bloor West Village,240.0,Entire home/apt,Entire rental unit,5,2.0,2.0,2 baths,28,300,25,4.92,f,f,STR-2101-FHRXVB,3,0.29,240.0,5.480638923341991,5.480638923341991
28101865,170567513,43.76079,-79.40882,Willowdale East,250.0,Entire home/apt,Entire condo,2,1.0,1.0,1 bath,28,180,0,4.89,f,t,Unknown,10,0.87,250.0,5.521460917862246,5.521460917862246
28104921,1660613,43.672,-79.43246,Wychwood,133.0,Entire home/apt,Entire loft,2,1.0,1.0,1 bath,28,320,18,5.0,f,f,Unknown,2,0.21,133.0,4.890349128221754,4.890349128221754
28109908,12587911,43.66095230406699,-79.45238702951393,Dovercourt-Wallace Emerson-Junction,120.0,Entire home/apt,Entire guest suite,5,2.0,4.0,1 bath,31,54,53,5.0,f,t,Unknown,1,0.62,120.0,4.787491742782046,4.787491742782046
28110009,53098858,43.76847,-79.20522,Morningside,40.0,Private room,Private room in rental unit,1,0.0,1.0,1 shared bath,75,365,2,5.0,f,f,Unknown,1,0.04,40.0,3.6888794541139363,3.6888794541139363
28148582,1308305,43.6852,-79.3403,Danforth East York,76.0,Entire home/apt,Entire guest suite,2,1.0,2.0,1 bath,28,345,61,4.92,f,f,Unknown,1,0.71,76.0,4.330733340286331,4.330733340286331
28171123,212694082,43.76999,-79.46149,Bathurst Manor,40.0,Private room,Private room in rental unit,1,1.0,1.0,1.5 shared baths,28,89,0,4.89,f,f,Unknown,1,0.87,40.0,3.6888794541139363,3.6888794541139363
28180028,31652936,43.65651194052441,-79.33826811611652,South Riverdale,98.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,269,24,4.83,f,f,STR-2204-GZBVHH,1,0.66,98.0,4.584967478670572,4.584967478670572
28194512,36295486,43.72346,-79.58467,West Humber-Clairville,90.0,Entire home/apt,Entire bungalow,2,1.0,1.0,1 bath,28,89,27,5.0,f,f,STR-2012-HXQPHL,1,0.45,90.0,4.499809670330265,4.499809670330265
28198440,198393365,43.6396,-79.45237,High Park-Swansea,81.0,Private room,Private room in home,2,1.0,1.0,2 shared baths,1,357,381,4.93,f,t,STR-2012-GMMBHG,4,4.38,81.0,4.394449154672439,4.394449154672439
28204918,213032222,43.64179,-79.4351,Roncesvalles,136.0,Private room,Private room in rental unit,2,1.0,1.0,1 private bath,28,179,65,4.95,f,f,Unknown,1,0.75,136.0,4.912654885736052,4.912654885736052
28219387,83380695,43.71229,-79.39882,Mount Pleasant West,95.0,Private room,Private room in rental unit,2,1.0,1.0,1 shared bath,1,18,130,4.93,f,t,STR-2112-HLHRVK,1,1.49,95.0,4.553876891600541,4.553876891600541
28221830,37497175,43.66992,-79.37634,North St.James Town,90.0,Entire home/apt,Entire condo,2,0.0,1.0,1 bath,28,283,0,4.89,f,f,Unknown,1,0.87,90.0,4.499809670330265,4.499809670330265
28229518,198393365,43.64157,-79.45336,High Park-Swansea,78.0,Private room,Private room in home,2,1.0,1.0,2 shared baths,28,80,144,4.78,f,t,STR-2012-GMMBHG,4,1.65,78.0,4.356708826689592,4.356708826689592
28229838,16014326,43.66992,-79.33227,South Riverdale,70.0,Entire home/apt,Entire guest suite,2,1.0,2.0,1 bath,28,167,91,4.62,f,f,STR-2101-FKQRVB,2,1.04,70.0,4.248495242049359,4.248495242049359
28239139,213294343,43.71591,-79.24632,Cliffcrest,171.0,Private room,Private room in bungalow,5,2.0,3.0,1 private bath,1,173,298,4.96,f,t,STR-2203-GKPVHG,1,3.41,171.0,5.14166355650266,5.14166355650266
28255238,213413216,43.75624,-79.31636,Parkwoods-Donalda,57.0,Private room,Private room in home,2,1.0,1.0,1 private bath,2,14,120,4.93,f,t,STR-2011-FKSXVB,1,1.37,57.0,4.04305126783455,4.04305126783455
28264606,51016161,43.6421544,-79.381624,Waterfront Communities-The Island,348.0,Entire home/apt,Entire condo,3,1.0,2.0,1 bath,1,169,586,4.92,f,Unknown,STR-2205-GTYHHH,1,6.71,348.0,5.8522024797744745,5.8522024797744745
28270483,1000549,43.65101,-79.42728,Little Portugal,57.0,Private room,Private room in home,2,1.0,3.0,1 shared bath,28,339,10,4.5,f,f,Unknown,1,0.11,57.0,4.04305126783455,4.04305126783455
28271554,84696701,43.67687,-79.34958,North Riverdale,123.0,Private room,Private room in home,2,0.0,1.0,1 private bath,2,19,677,4.95,f,t,STR-2205-FKZPHB,1,7.99,123.0,4.812184355372417,4.812184355372417
28302120,64371515,43.77483,-79.3792,Bayview Village,63.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,256,15,4.73,f,f,STR-2110-GLTHHG,1,0.19,63.0,4.143134726391533,4.143134726391533
28306794,349619,43.66199,-79.36415,Regent Park,124.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1 bath,28,88,1,5.0,f,f,Unknown,1,0.01,124.0,4.820281565605037,4.820281565605037
28307356,1376009,43.65374,-79.40552,Kensington-Chinatown,125.0,Entire home/apt,Entire rental unit,4,2.0,2.0,2 baths,28,113,37,5.0,f,t,STR-2303-FPDVHQ,1,0.43,125.0,4.8283137373023015,4.8283137373023015
28315642,2466124,43.68725,-79.26372,Birchcliffe-Cliffside,395.0,Entire home/apt,Entire home,6,2.0,2.0,2.5 baths,28,363,1,5.0,f,f,STR-2012-HGXRVJ,3,0.02,395.0,5.978885764901122,5.978885764901122
28336416,50551745,43.7904,-79.25105,Agincourt South-Malvern West,66.0,Entire home/apt,Entire home,5,2.0,2.0,1.5 baths,30,243,82,4.68,f,t,Unknown,3,0.94,66.0,4.189654742026425,4.189654742026425
28340219,38084605,43.66986,-79.38526,Church-Yonge Corridor,160.0,Entire home/apt,Entire condo,4,2.0,2.0,3 baths,90,358,0,4.89,f,f,Unknown,1,0.87,160.0,5.075173815233827,5.075173815233827
28343811,57640471,43.64672,-79.40042,Waterfront Communities-The Island,141.0,Entire home/apt,Entire home,4,3.0,3.0,1 bath,28,90,0,4.89,f,f,Unknown,1,0.87,141.0,4.948759890378168,4.948759890378168
28345128,214030250,43.77077,-79.4087,Willowdale East,65.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,28,178,105,4.66,f,f,STR-2009-GPWKPG,3,1.21,65.0,4.174387269895637,4.174387269895637
28361291,186646215,43.76431,-79.38153,St.Andrew-Windfields,583.0,Entire home/apt,Entire condo,3,2.0,2.0,2 baths,28,270,8,4.5,f,f,Unknown,1,0.09,583.0,6.368187186350492,6.368187186350492
28383831,73844473,43.67930579277292,-79.42780720519674,Wychwood,102.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,3,163,146,4.93,f,t,STR-2009-FSWHBC,1,1.81,102.0,4.624972813284271,4.624972813284271
28409061,203105323,43.707462,-79.368759,Leaside-Bennington,307.0,Entire home/apt,Entire home,6,3.0,3.0,3 baths,3,260,69,4.97,f,f,STR-2112-FSYDVC,1,0.79,307.0,5.726847747587197,5.726847747587197
28464973,214876814,43.79226,-79.16415,Highland Creek,100.0,Entire home/apt,Entire home,3,2.0,2.0,1 bath,28,365,20,4.85,f,f,Unknown,1,0.23,100.0,4.605170185988092,4.605170185988092
28465163,214876581,43.76625,-79.40629,Willowdale East,157.0,Entire home/apt,Entire guest suite,2,1.0,2.0,1 bath,30,177,29,5.0,f,f,Unknown,1,0.33,157.0,5.056245805348308,5.056245805348308
28467555,214712583,43.64915,-79.42337,Trinity-Bellwoods,70.0,Private room,Private room in home,2,1.0,1.0,1.5 baths,28,244,388,4.7,t,t,STR-2012-HKVHHK,3,4.48,70.0,4.248495242049359,4.248495242049359
28467680,214712583,43.64993,-79.42365,Trinity-Bellwoods,85.0,Private room,Private room in home,2,1.0,1.0,1.5 baths,28,224,362,4.69,t,t,STR-2012-HKVHHK,3,4.17,85.0,4.442651256490317,4.442651256490317
28483553,93376913,43.71216,-79.39421,Mount Pleasant West,355.0,Entire home/apt,Entire condo,4,2.0,2.0,2 baths,28,270,16,4.69,f,f,Unknown,1,0.18,355.0,5.872117789475416,5.872117789475416
28525442,105962592,43.67759,-79.55489,Willowridge-Martingrove-Richview,150.0,Entire home/apt,Entire rental unit,3,1.0,5.0,1 bath,28,47,30,4.7,f,t,Unknown,2,0.35,150.0,5.0106352940962555,5.0106352940962555
28543893,190193295,43.64121441218653,-79.38219915367243,Waterfront Communities-The Island,88.0,Entire home/apt,Entire condo,3,1.0,1.0,1 bath,30,81,124,4.82,f,t,STR-2308-GLSBHT,2,1.49,88.0,4.477336814478207,4.477336814478207
28559859,71594994,43.74587,-79.20908,Guildwood,51.0,Private room,Private room in townhouse,2,1.0,2.0,1.5 shared baths,1,284,94,4.81,f,f,STR-2009-GLJKPG,4,1.08,51.0,3.9318256327243257,3.9318256327243257
28632783,107720246,43.65009307861328,-79.38737487792969,Waterfront Communities-The Island,260.0,Entire home/apt,Entire condo,2,1.0,1.0,1 bath,2,344,89,4.88,f,t,STR-2207-HCGRVJ,1,1.18,260.0,5.560681631015528,5.560681631015528
28644148,76420708,43.77737,-79.36223,Don Valley Village,101.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,276,48,4.94,t,t,STR-2210-JBJDVM,5,0.55,101.0,4.61512051684126,4.61512051684126
28663318,31449508,43.64433,-79.39141,Waterfront Communities-The Island,185.0,Entire home/apt,Entire condo,2,1.0,1.0,1 bath,28,314,1,5.0,f,f,Unknown,1,0.26,185.0,5.220355825078324,5.220355825078324
28684811,2085804,43.65472,-79.47276,High Park North,90.0,Entire home/apt,Entire guest suite,6,0.0,1.0,1 bath,1,58,63,4.89,f,f,STR-2507-HWPSBY,1,0.73,90.0,4.499809670330265,4.499809670330265
28692447,214030250,43.77194,-79.40676,Willowdale East,65.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,28,179,122,4.66,f,f,STR-2009-GPWKPG,3,1.41,65.0,4.174387269895637,4.174387269895637
28692707,165124060,43.70878,-79.487,Maple Leaf,68.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,28,270,24,4.5,f,f,STR-2101-JBTDVM,1,0.28,68.0,4.219507705176107,4.219507705176107
28696543,216463249,43.64062,-79.3788,Waterfront Communities-The Island,321.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,270,14,4.93,f,f,Unknown,1,0.18,321.0,5.771441123130016,5.771441123130016
