id,graph_c_louvain_community
1410531051913028873,11
1410662421691883606,3
1410796541203482128,1
1410828396279990301,3
1410842618716132196,5
1410893672201610934,11
1410898070910754712,7
1410918599227107004,11
1410947617190299866,5
1411059648048515746,11
1411115320654828712,3
1411174197232181928,12
1411228993582905096,14
1411232863685380886,1
1411233878031660287,11
1411273917189384312,0
1411545320094336950,0
1411560555047284945,7
1411642313206500324,11
1411734332665058110,11
1411734512018410934,15
1411737718461306131,11
1411790449454930939,1
1411812070759539631,11
1411812777182347639,3
1411841867334288911,11
1411884688849228130,2
1411914113926020429,1
1411979300487847760,10
1411979817786267913,10
1412030054969878016,10
1412231529031390227,11
1412291096378508301,11
1412376100698749979,0
1412453401717351991,11
1412483923278805821,3
1412525247530522680,1
1412575691562366662,0
1412606064992523061,11
1412661337441394754,11
1412744356583694205,11
1412890166892197763,0
1412951009581961683,14
1413014095385753839,5
1413099063017774809,11
1413187060903488318,12
1413199093710524122,0
1413213991631940777,0
1413215420880866705,11
1413273044760981798,11
1413321002948543849,11
1413691270764405597,7
1413706549126938708,11
1413764753465113057,11
1413876616651806444,11
1413969220326705709,11
1413970616968011354,1
1414077353560653628,11
1414092711644984633,12
1414115867114308802,11
1414479770756575286,3
1414479926710523105,5
1414481760140138633,3
1414490280068865816,11
1414502099738971479,11
1414528007582513895,11
1414572562298076115,1
1414629214923723086,14
1414774855426252139,12
1414782603769617476,11
1414840516288370338,11
1414843182790155341,1
1414853449279307707,4
1414872277966719005,12
1415110301193640774,11
1415113390492663147,3
1415200104028432071,1
1415241192175127331,3
1415268315290761614,11
1415278072343524424,11
1415313810597291657,12
1415328250847672807,14
1415328413868670974,11
1415463924825964953,11
1415500993863976076,11
1415511862192512469,9
1415525165088771835,9
1415577264087208928,11
1415609261647527560,1
1415680109427034082,12
1415761852010323786,0
1415794124279125954,7
1415879518931658185,11
1415917695027984356,9
1415920117712936182,3
1416022457143889937,1
1416063270222641510,1
1416093208476314515,3
1416096517325218620,1
1416154365843389937,11
1416204404444237637,9
1416210770931857033,14
1416245932054192466,3
1416263779022878070,14
1416301421317265351,2
1416361775959889751,11
1416640646597192526,0
1416653444600297453,11
1416683318913539708,2
1416684121109129262,11
1416696241477638144,11
1416741663075507332,15
1416751629470707188,7
1416792009850437585,1
1416793794742837203,10
1416833210260820147,5
1416841321236462783,3
1416852833480339261,1
1416985086357843623,1
1417398460823051730,3
1417410645986844202,14
1417413789449638188,7
1417417002417137283,3
1417433124106981510,3
1417502545380226877,11
1417510095558327910,11
1417513062352378795,11
1417517587715066868,11
1417519632461657546,11
1417547909345929361,2
1417559995005708640,0
1417612931660001785,11
1417627660710817634,7
1417686695725063103,12
1418056718719021128,11
1418219593434753236,11
1418238229786241445,0
1418330183009800194,12
1418440963879071988,11
1418860316849486097,12
1418977577563536005,1
1418989883272410423,1
1418994854424139135,1
1419029185798528693,11
1419041523131967743,11
1419057060896450332,5
1419114913879243422,11
1419227237197026761,14
1419273105407835591,0
1419464367543238336,7
1419539855507546008,15
1419549655012189661,11
1419619548346597681,1
1419631164503258935,0
1419667977193245280,15
1419683205383685113,15
1419706208951385236,11
1419765603167269118,15
1419829387750629322,11
1419874717144742751,10
1419916003589617838,10
1419989480988060871,12
1420139747837333065,11
1420186723872942006,9
1420196286398832549,7
1420293980671152659,9
1420303502142993778,1
1420467108566603369,5
1420510143179024149,11
1420525046521529550,11
1420542750514285784,14
1420556126593860558,14
1420566132820475548,14
1420566223065070042,14
1420608615429400106,0
1420644255923734482,0
1420917063185873651,7
1421107937833157654,11
1421112868894722922,11
1421120100231253820,0
1421202952864801834,11
1421253816148140112,11
1421301793401590197,7
1421404170367976792,1
1421514606899815965,15
1421660847700366884,11
1421742602159506227,2
1421747860062306522,11
1421788270492744113,15
1421864704102481847,11
1421882096275694859,11
1421956108535045288,1
1421964919199227237,0
1421984134707030074,0
1422092705758661250,1
1422325382619227917,12
1422572707486419220,5
1422574371358193759,0
1422613736806638830,3
1422633752995672466,14
1422647946260485612,15
1422762862375091176,3
1422827920125013690,11
1422891071461840734,11
1423145519352833666,11
1423212691269766899,15
1423355110985721732,11
1423454743281370038,15
1423456913796526530,11
1423461039235596525,11
1423492801912528773,15
1424070177723096732,14
1424108359989824264,11
1424113103057776529,0
1424147013931534774,0
1424162707272980917,11
1424223042563234648,14
1424247502403318488,11
1424270691608381200,0
1424312529409035103,11
1424535451183240753,7
1424545181925218872,7
1424557961136708465,7
1424599146674605500,15
1424620095013472416,11
1424649169668215289,15
1424664739645894631,12
1424753872730560924,12
1424969262327334345,3
1425054325343636625,9
1425324634762722322,12
1425488508514879098,11
1425559290660659688,11
1425690100558850499,11
1425764029586411071,11
1425993519151036889,11
1426005478412619120,12
1426041059525187508,1
1426079509110851941,12
1426115176097181208,3
1426130974707695366,3
1426240859000318797,15
1426429962528993591,0
1426510627296442821,0
1426761176758734983,1
1426762139341728044,3
1426762851959776259,12
1426765410574726585,7
1426785680126161232,1
1426813260792229304,11
1426869539979220976,7
1426941450494494136,11
1426966906374898756,11
1427022757619221646,14
1427023945244126931,11
1427044850775170737,11
1427064280257534009,11
1427135081060536739,5
1427155861358628501,11
1427161300971277392,11
1427483813172124447,6
1427615838556270311,12
1427630044854557341,12
1427638675317394846,11
1427661752979726079,11
1427739006355722363,11
1427743982620454806,11
1427748104524162524,14
1427834182006803420,11
1427844771526587374,15
1427912358433772267,14
1427915132872136593,14
1427942574036316618,11
1427981440211815407,11
1428313892922028229,14
1428354528874119517,15
1428378029388746817,3
1428398564424612514,11
1428424391547687054,11
1428428723349283616,14
1428436529318509922,15
1428503131088548063,11
1428523982656451637,0
1428633910482420600,3
1428882528891407213,13
1428957716449636901,11
1428970327775174338,7
1429111874468136414,11
1429216347334054669,1
1429231797015082721,11
1429277086693289966,7
1429287033451897816,11
1429301813181466627,1
1429302556263827709,1
1429341809949657346,7
1429365622911917929,11
1429372559163436237,11
1429763002255669424,11
1429767151801466069,3
1429772420518627627,0
1429860142226951223,0
1429943476889783925,11
1430007825295824175,9
1430027147104652045,12
1430176548361129839,1
1430424143641633569,15
1430494960178711919,14
1430528547563925025,12
1430545166821422559,5
1430558579974269035,11
1430561986508984167,7
1430572932573545307,3
1430615617796145609,11
1430641699478072355,11
1430650206369280869,11
1430659703924932306,11
1430679219028501275,11
1430722967543786193,11
1430791911295178262,11
1430799197909598223,5
1430936541091360644,7
1431066448552481937,5
1431070569863091808,7
1431161407157755374,11
1431232727276042330,11
1431245448252584151,2
1431253559281089323,15
1431254703597887618,11
1431325239061721627,11
1431346137732405616,15
1431408940964678590,11
1431434901935403112,6
1431446890122393708,13
1431499618440505547,15
1431675526218490632,11
1431745936052457638,11
1431826695060146849,11
1431981375983322787,11
1432006744717572363,11
1432123917463193774,11
1432190130618316782,11
1432191361905054035,11
1432222340814260712,11
1432500576700460018,7
1432535702205252863,3
1432565170627550402,7
1432579198562585052,11
1432588591444586350,11
1432590488590370016,14
1432601083643251510,4
1432606704185690181,11
1432610335814601703,11
1432611148756969105,15
1432674588202013792,5
1432729124114647626,14
1433480952799405883,14
1433584329558381591,13
1433586550055940926,15
1433638957533128433,11
1433662253465754161,12
1433678417166928565,11
1433735393616328683,6
1434016855967948376,11
1434032577303175619,5
1434053601520546995,12
1434068400349751310,15
1434085287110651494,2
1434132719570306100,5
1434228975837150472,11
1434229331821061433,5
1434242388545050914,7
1434247040184328662,11
1434262706441459075,11
1434274138173633847,11
1434304072337304401,4
1434308165660969356,14
1434428432807722439,11
1434737322593259629,11
1434743503908443292,14
1434749256958486947,15
1434754620182733318,12
1434755001590248694,5
1434755533901202573,3
1434755608316338641,3
1434755688952576092,12
1434807957328198192,11
1434811098245089642,11
1434882776606772328,11
1434914819430237020,0
1434917318437777002,2
1435029259245089535,12
1435042710186275040,0
1435060663205664066,3
1435077452532515464,7
1435081843072059213,11
1435087661547572593,9
1435114868017870574,3
1435174139644362276,15
1435190484719567526,11
1435376202958536792,12
1435439411940587810,12
1435493957561497868,3
1435541739067855256,11
1435551150406138052,0
1435551978807689646,11
1435562162384443222,9
1435642794396609392,11
1435643261664340899,5
1435646185880000610,12
1435646706800047851,12
1435648086428377008,12
1435648616002206006,12
1435649703149197564,12
1435650264410123640,12
1435734883341122235,11
1435876800583113509,3
1435904327222120785,12
1436059074049321933,1
1436188200731848043,11
1436209082658571031,15
1436256521782228926,9
1436275059472484746,7
1436288729348704742,11
1436290161942551585,7
1436301534255761279,7
1436311127451119304,12
1436376811356429559,11
1436386436945145565,15
1436391720971567906,9
1436431874420764600,11
1436510441476567267,0
1436613385226916161,0
1436787991175430880,11
1436834853253923316,14
1436866737224501857,15
1436915094259543683,15
1436915733258925026,11
1436947786793191531,11
1436952562247457141,3
1436981923574840776,11
1437039405496959589,11
1437052558440281052,11
1437056685343482910,11
1437064008292486441,0
1437140701094973815,11
1437148799785110810,11
1437198535097710739,12
1437208049032999136,1
1437228098738979701,11
1437231945170278984,10
1437243068057112913,7
1437286796420242499,11
1437303926595183538,11
1437341023609318622,7
1437577818227377842,5
1437725637577013759,3
1437745440250764716,2
1437827961175785135,12
1437874330484333212,3
1437907820274221750,1
1437985734478584139,11
1437987144805486791,5
1438062525286001731,12
1438072782144656464,12
1438089581244803903,14
1438248210008155079,14
1438383663812782196,11
1438400137896725080,12
1438419154732316859,12
1438424839569585030,11
1438432287056091957,0
1438496792770880526,9
1438580439938553509,5
1438600435050732782,12
1438609768812269663,12
1438616105732476884,3
1438639923064319089,13
1438661116648831230,11
1438680717138318645,11
1438812695787756599,15
1438882628180085263,1
1438882796592389488,7
1439092830894506210,10
1439175280584689112,11
1439177729152336101,14
1439232876359508150,11
1439251418103176744,13
1439261065252632172,0
1439347842544550475,1
1439411365183473700,13
1439438308571930537,11
1439479571731392381,11
1439537447222256065,1
1439767502231415394,12
1439769004540142635,11
1439829167810829961,0
1439829172908615613,11
1439879511378553616,11
1439910205183740015,11
1439913282147143920,3
1439928528057154853,7
1439930765049871323,11
1439964507766319899,15
1439999753098535753,3
1440100898751486006,11
1440148035985923189,11
1440164142078908271,11
1440174454681106601,5
1440191231365399923,11
1440199803368419175,7
1440209527474977690,6
1440613000736565694,11
1440667916384765014,11
1440680002460140277,0
1440711218969817486,11
1440719196848108629,12
1440743175057361934,12
1440786039962124709,11
1440828572664416189,9
1440925411107242499,11
1440970361510495076,11
1441101141390473757,3
1441257616620239345,11
1441274706616225289,7
1441275306438133804,11
1441300624127077925,14
1441322641759854981,0
1441341472642141247,1
1441374390269387717,11
1441422406795523398,12
1441448334681409381,11
1441686070789600728,11
1442137092226325541,7
1442188477741956961,15
1442281960059551231,11
1442303357604754854,12
1442325289860616802,9
1442338997665684111,3
1442471872670988573,15
1442650102852127190,11
1442718317031612563,11
1442725313542477124,7
1442812808986929441,5
1442881730060350693,7
1442891352798662723,9
1442932107140336909,5
1442937177550729411,0
1442946971288455221,0
1442949462066434857,11
1442980887071601678,11
1443020215867583428,0
1443103542765497191,11
1443160631252370680,11
1443412763207111887,11
1443446572439694958,0
1443570347376812470,11
1443570688375493777,11
1443572561124209876,11
1443589116654836392,11
1443596952755619326,2
1443637836490161329,0
1443655668149272305,11
1443705761433619337,11
1443766441719844863,15
1443851121042698457,1
1443859719648566357,11
1444192632329839653,11
1444317528374129172,1
1444355328197204633,11
1444465679286678929,11
1444471819753349406,15
1444867728193418130,15
1444936588670747653,0
1444945672491745081,15
1444957226769497226,3
1444995118217974515,0
1445008783452825651,12
1445018508962823745,3
1445038267968237243,11
1445042282200621417,11
1445052616295308061,0
1445093819410012502,12
1445126772290133502,3
1445134932306943755,12
1445144129774942171,11
1445149919871876020,15
1445151633144135824,11
1445165896965946625,4
1445171719004688200,11
1445186728928221411,9
1445188680842817403,15
1445205512956385882,10
1445213459566220756,11
1445225748329082326,11
1445309164367469271,12
1445328512721297753,11
1445609859395752467,11
1445640956229921596,0
1445680189872820705,0
1445687809420448354,15
1445709200525317151,3
1445733044872591792,3
1445750919199225351,15
1445765966234578318,12
1445820127120399291,3
1445825840518341426,11
1445924662552843834,1
1445942162888088489,11
1445960662951673101,6
1445973413721768337,2
1446018537587247215,11
1446072867454303010,0
1446090892809671242,3
1446133002386526746,15
1446376004832047353,11
1446423539347005161,11
1446451307803751062,12
1446506862022731384,11
1446521374718215797,11
1446536591125579135,11
1446541197920946947,11
1446551646082144067,11
1446562366340803371,11
1446573538082598342,12
1446618025137722886,12
1446647881746141259,11
1446667306193475714,9
1446716550117903444,14
1446726050549235107,0
1446750106451324603,11
1446755538013781386,11
1447121306150330953,15
1447142821623695982,9
1447173589529944664,7
1447178136285025050,3
1447216549082769070,3
1447224181440423720,14
1447237049132202415,7
1447255941766088360,11
1447288909949225240,7
1447313696610307696,11
1447319665568464941,11
1447324890712755825,11
1447337308706482003,11
1447346384523637222,11
1447402008103841275,9
1447404028463392470,11
1447404322134834794,0
1447440658830034017,0
1447454835270132986,12
1447496204165818079,7
1447500001046269983,11
1447503009728798118,3
1447507235459540132,6
1447519638796141155,9
1447526566734895237,7
1447531718769374176,11
1447675583523751608,5
1447758615160469957,11
1447810219225521302,11
1447877086886620787,15
1447895978592017887,15
1447906181246611484,11
1447909300090415185,15
1447936498691103117,1
1447942343728336140,11
1447957132426788122,15
1447961135746006689,11
1447967301073856214,1
1447990858399584027,11
1448039464900436516,12
1448065080466424132,7
1448079150446542484,11
1448085864792830477,12
1448154617645541398,15
1448165484867602836,11
1448185089102080494,11
1448198382585265412,0
1448499512920667819,0
1448557976001100325,11
1448603816145879053,11
1448625487063778352,11
1448687125595670305,0
1448716951205878858,6
1448723015203188966,0
1448724931579890810,11
1448965602758272700,0
1448970366160892598,0
1448973105347244681,0
1448982223671898181,0
1449072449408556255,13
1449219779536769246,11
1449221793646031926,1
1449313679031341631,2
1449319771555407700,0
1449383752129261860,0
1449422744377176441,11
1449454130683096112,11
1449462476187854438,3
1449527734058500178,11
1449535827802259718,12
1449601224925736093,11
1449627893364851183,9
1449705095416361222,12
1449731174301059894,11
1449901436011952848,0
1449996122973954213,3
1450031756851923973,11
1450142086482567916,11
1450149295095142014,11
1450166765760147833,7
1450239126687776784,3
1450335241360934707,11
1450341936082411770,11
1450721194371488062,11
1450788292896498449,3
1450802638324746471,0
1450804751706036585,0
1450846486775659232,11
1450866938036652391,14
1450871263613456034,11
1450957620691518609,3
1451015270528934229,11
1451037856744742869,5
1451051330924810034,0
1451098299794762433,1
1451199822564268712,0
1451443616109588369,5
1451471301284991058,0
1451541874343179703,11
1451565116831370566,11
1451673317840479206,12
1451693230875118969,11
1451745376381158879,11
1451776503411451746,11
1451814442506213392,12
1451819170914395326,0
1451954894263932067,11
1452114859627765015,1
1452155227691134116,11
1452174680820509788,12
1452251631849123921,7
1452262339014098370,7
1452275754273682995,3
1452295504150381394,11
1452314263556840423,0
1452327605084917345,9
1452338267970302841,0
1452394960917823971,5
1452561259036172792,11
1452824818397946812,11
1452900048234604931,11
1452972800317866486,12
1453046343640703411,12
1453062872589541889,0
1453063784036508636,0
1453064251580143047,0
1453064790452411471,0
1453075237679139250,11
1453093521660953111,1
1453154450533485058,3
1453191601465421433,10
1453344666530758044,12
1453604124144246821,11
1453610608860035769,14
1453610741223791239,1
1453653141022381023,0
1453668200351917956,11
1453681827548277689,11
1453684267643306267,0
1453716368450180539,11
1453739103625679128,1
1453757739786115856,11
1453798318007320972,5
1453810601673905148,11
1453836360505103925,12
1453894128483166096,0
1453914326843521965,11
1453924586631167191,5
1453970126854064245,3
1453972022876294881,1
1453977994260259229,1
1454057376621352487,5
1454270530887850587,11
1454327685794568590,11
1454329014068611646,11
1454334917760819227,11
1454337626834266093,15
1454341284290047537,15
1454412154860420973,11
1454433452164354406,11
1454510407838497048,11
1454526027681387683,1
1454579152402711723,0
1454691587811552686,14
1454716885081678112,15
1454728975908501682,11
1454745420835744670,0
1455095584625316954,11
1455117062942434115,11
1455171155349953988,12
1455173802857069085,11
1455214340907548774,11
1455240743095630530,0
1455329441723576938,11
1455333052627515913,6
1455347402788537294,12
1455384824983749534,5
1455389419089952709,11
1455478875149504773,15
1455533847799237566,15
1455549143522347670,15
1455585759117611298,15
1455757816509519765,0
1455762018601035204,13
1455792633637125320,11
1455836290107947593,11
1455838731216346220,15
1455851055489821386,11
1455864656179157452,11
1455865388031186140,0
1455872157470621734,0
1455946308769168786,1
1455958110225228921,12
1456004153116547881,3
1456038686087938094,14
1456156834790375719,14
1456161634231219718,12
1456181774183818382,10
1456413600758612722,14
1456439638058516876,15
1456519727182642978,0
1456528183171876614,0
1456535844947044055,3
1456553761398437259,5
1456604164019697178,11
1456622811157294736,15
1456660709573198326,12
1456666223442236431,0
1456677092514985683,11
1456686407413223592,11
1456702572048626868,11
1456761451692842253,11
1456781150694420169,11
1456925640557433902,11
1456963894453246067,1
1456970200286591130,9
1457007256237039105,11
1457036914711287692,11
1457154443963686609,14
1457187029818124009,11
1457238414238966114,11
1457261059502239843,11
1457296289782137185,11
1457306178526865277,4
1457317613726097767,1
1457406549049734424,0
1457414201644166279,11
1457417198018066639,11
1457418558960057557,11
1457476853256699072,15
1457477087369714404,11
1457515698829784890,15
1457529654226395472,11
1457533295403181751,0
1457547391277269601,11
1457553862693095830,0
1457562316640736476,1
1457570770721473922,6
1457585741458876294,11
1457592768081503819,11
1457594949369505565,7
1457595079684120599,11
1457599881474272553,7
1457618718582025195,7
1457687484367416767,15
1457862027203207054,11
1457980087413056649,3
1458039398993611853,13
1458040901845089715,11
1458150537866918904,7
1458171414137642600,11
1458181276952573059,11
1458226472926835095,12
1458348886499138855,12
1458660833205313307,0
1458716253387815855,15
1458725028842188057,11
1458756946724779245,1
1458795837050549413,15
1458858021372850390,15
1458867232377270992,11
1458868451222645865,11
1458894971422363798,11
1458909258225505286,3
1458909548696337257,3
1458932874442561000,6
1458945488071706786,12
1458964836740759746,12
1458990742314365452,11
1459094208936561406,11
1459208665121795882,11
1459443536071782481,9
1459567169187446246,4
1459569781943898709,11
1459582000870546367,11
1459599476266839180,11
1459687565627416931,3
1459736090153539177,7
1459790074239120711,1
1459797052390921140,1
1459803836594726899,1
1460132719182714871,3
1460144688316918805,11
1460147074824724723,7
1460168828303562537,14
1460181850729586960,11
1460183212240982385,11
1460222460503280883,5
1460230144087615743,11
1460246284527063652,3
1460273642736067405,9
1460278781856928783,9
1460310777205808918,9
1460331039451456571,11
1460390393920340352,12
1460483115137535789,11
1460574636140249645,11
1460593010304735073,11
1460859077589584330,11
1460913158362701701,14
1460924119344536435,12
1460933456948394601,11
1460935518368563040,12
1460947963425960927,11
1460975804284458206,0
1461044599485916034,7
1461045387458560836,7
1461227520629875989,11
1461230207579290847,0
1461245781882713687,0
1461596386323809417,3
1461623225230565040,3
1461645310157611146,11
1461671177829811689,0
1461683122594578712,0
1461692626118113911,11
1461709719259828010,3
1461719253579365797,0
1461720717889608426,3
1461723226114260744,6
1461756639395701171,1
1461795604882262074,11
1461890038481164761,0
1461895579556009597,12
1461919294716368078,15
1461924398982137432,0
1461927125250671900,11
1461927625093430678,15
1461931419927762519,0
1461943042379151683,11
1461955906082681231,11
1461962146661319808,11
1462285550199090431,3
1462357281810922776,3
1462393934692742773,0
1462551154176023548,14
1462557234853377055,3
1462575125052447766,0
1462575599284568420,0
1462576060733225254,0
1462576617126631895,0
1462754103572937983,10
1462898918247228611,11
1462956547911795632,11
1463145860114715988,6
1463157458114974243,11
1463200769809109810,11
1463208496581460951,15
1463226541847293675,5
1463236782716263522,12
1463281972608661835,5
1463309645994916441,11
1463333943504066720,6
1463336703167156510,0
1463392930985003007,11
1463423534947376187,11
1463428644522370524,11
1463444398056012842,11
1463761797897624432,3
1463810601966982859,11
1463858825832012572,3
1463875288466930393,9
1463942319579743522,15
1463951907802773677,0
1463978070673698909,12
1464013833150744043,12
1464141436965083895,15
1464208311218305180,11
1464209892288194477,1
1464300337033019327,11
1464342021303097920,11
1464552608513460780,11
1464566957203757979,11
1464591149204868930,12
1464605041613465305,4
1464715389637243322,4
1464749797870925405,1
1464849848294226662,11
1464926617127044650,11
1464941049927957868,11
1465000027006414129,7
1465174428308409399,11
1465178125197786830,1
1465232925767713367,0
1465250880505168545,11
1465291507838616679,7
1465302062852452578,12
1465311011214667564,12
1465330555954635687,7
1465364867512267745,12
1465420841652923189,7
1465435324898272583,7
1465518137511338239,11
1465519883181769842,3
1465537469861940731,7
1465596205717033309,3
1465807962313964314,11
1465844235963575950,11
1465958219791815120,11
1465971300703578150,3
1465975063327825159,3
1465978606443229338,3
1465990258045347872,11
1466017651280177277,11
1466025656432586142,11
1466061017488516233,11
1466063167031513367,6
1466072138494477432,11
1466074233212325183,11
1466145090780333794,3
1466176323092342937,11
1466272504181427355,6
1466286433832666118,15
1466303961805449660,1
1466368590698664583,11
1466574096169560170,11
1466602647328230094,7
1466638073556736067,15
1466667717807692826,11
1466683919655540687,14
1466807656714523585,1
1466868708955355645,7
1466887282280163581,13
1466982543906897743,3
1467057779054737245,6
1467062721079452795,7
1467087203805136681,11
1467373632844741863,3
1467386371522853324,11
1467398288058816072,7
1467401294572098294,11
1467416217180293115,11
1467449557696997825,3
1467458205524892770,3
1467464559496998347,11
1467469147411628508,11
1467487640668702821,7
1467494983783867505,11
1467495288333032074,11
1467504917230753889,7
1467515109961670147,3
1467549603247396026,12
1467583860785080959,12
1467674415074607041,14
1467713556921910659,11
1467728727126276892,11
1467754418297330757,14
1467761742244906646,11
1467793492124380930,0
1467796948492710855,0
1467818461539557433,14
1467833270979924004,11
1467971330056865551,7
1467997179220075981,7
1468044112976569863,5
1468112451199300249,7
1468172482770056719,3
1468219529519748797,11
1468242817014315734,11
1468243055239105140,11
1468270578608041180,11
1468309594164158776,11
1468359601757089462,11
1468365762816923887,0
1468402672631177199,12
1468421290242701171,9
1468516983174565109,11
1468725648151363151,6
1468731713026762394,3
1468800321847614163,11
1468836757483969921,11
1468935540114595188,7
1469006557888160109,11
1469014032334528310,15
1469025571691510329,7
1469060742564763363,11
1469155306277924475,0
1469185784790447559,15
1469595898101688839,11
1469620540160866474,11
1469640931171407276,11
1469653519754141523,11
1469689499278514542,11
1469808360977327869,11
1469859400421000102,0
1469897658802303227,13
1470170976379557501,11
1470200516629405162,0
1470280874716881219,6
1470286137715950556,7
1470295108051392248,1
1470317627018999484,1
1470354123188239736,11
1470360733023936926,11
1470546416019506323,11
1470565542679903078,11
1470618959602351415,0
1470652333494961316,0
1470656908236567829,11
1470685097131596543,11
1470885778225471649,11
1470959818834297671,9
1470964529085325903,11
1471035155054134427,11
1471037894483630886,11
1471039802849078308,11
1471084437734384449,11
1471134485550575738,3
1471194335981417333,11
1471202953572645329,4
1471234887909694757,1
1471277835298787859,15
1471301400686760983,0
1471331191139274307,11
1471357580898973690,0
1471373162227240275,11
1471422400093150573,11
1471457050844638829,0
1471498081967397715,7
1471719963952378711,0
1471722008085654468,11
1471812460991490165,12
1471812862672129937,12
1471821236635755600,4
1471836912281513598,11
1471854476731234180,1
1471871570877461832,15
1471880767188014644,0
1471886700714144959,9
1471892378968080467,3
1471894783281121720,0
1471941738240426956,5
1471985623179264024,14
1472026241429315298,0
1472037153523685253,11
1472044252470977749,11
1472104288355966932,11
1472128618214490997,11
1472201989270152364,0
1472428351198670045,11
1472505766185578708,3
1472566268391335196,11
1472604211362680983,9
1472624693937718739,0
1472625876520276859,12
1472643656647282499,11
1472649057428631086,9
1472652270420055018,11
1472689172850994738,12
1472711155015510786,11
1472713090362984430,11
1472750749353215814,11
1472772952589518680,1
1472821686057621491,11
1473076450733835033,7
1473156777269993940,0
1473161694375974826,11
1473180264271558710,12
1473182085045487300,3
1473213327547872540,12
1473216975421396731,12
1473262759581480807,12
1473271525296055063,12
1473273130740627337,12
1473276240063155450,12
1473277623901694303,12
1473279197470472405,12
1473285167750916100,12
1473286586816542880,12
1473308171205327455,11
1473361511672242274,12
1473396615929357684,11
1473404125849655669,11
1473422027789640190,0
1473435698130176551,1
1473452459822886764,15
1473466434303883004,12
1473491427102839629,1
1473495630597998240,1
1473563358973713419,11
1473572572450247426,0
1473880838052983412,12
1473905860780310133,1
1473924449596836730,4
1473924601533930710,11
1473965223454646574,11
1473972403323482469,11
1474001705251162726,15
1474029732546663181,14
1474037800053302751,13
1474046415998072157,11
1474051369705642690,11
1474100950290895981,0
1474112640878386251,11
1474281203619657075,7
1474609768549986487,11
1474622347951664774,15
1474703857552401587,3
1474752507421510280,11
1474786912679586252,11
1474790762503242019,0
1474833291038771247,12
1474905039109957501,15
1474918769690680466,11
1474976292980350547,0
1475020714449822798,11
1475028370661554041,11
1475037066898837977,14
1475053879530873172,11
1475071088655943749,5
1475146176614480986,11
1475151682581213699,11
1475222133776605893,5
1475273259885230606,1
1475348455590246302,11
1475379622879880861,11
1475425511173056605,11
1475454746072507348,7
1475469575395145174,11
1475532203969406013,10
1475572644551009540,11
1475640909952711254,11
1475671768402244374,11
1475678274058562237,11
1475714995046816639,7
1475730572944118558,11
1475742489367021943,14
1475754659466523904,11
1475790492707889554,0
1475863167403257586,0
1476009920398391940,11
1476072760246038678,11
1476085866778151112,1
1476137602675771539,1
1476155331407253595,10
1476176855973993402,11
1476189361946291296,4
1476219156799097676,11
1476315620365489170,10
1476422639203948029,0
1476446148182041274,3
1476529255275154944,1
1476530607419958711,11
1476557729994826615,1
1476558817644789502,1
1476600990895125758,12
1476784853278566622,7
1476862380789458999,9
1476883868533959628,11
1476900289370679327,11
1476944984052928734,0
1476945936481115013,12
1477029186088212825,11
1477033856643564694,7
1477072007273312320,9
1477073348275514300,11
1477074386759724783,7
1477078757606141895,6
1477081420887139720,11
1477119509418893817,11
1477148847183325131,11
1477188157760393015,7
1477193565866800641,11
1477277402223043001,11
1477569522767553753,11
1477594521356698931,11
1477610182649296039,11
1477637030513790453,11
1477646565380232260,0
1477662691803497163,11
1477672592984488837,11
1477679764674613472,0
1477691999174330931,6
1477780791601922294,11
1477783666252396817,0
1477833847491756774,11
1477856798173694872,11
1477862807938544760,15
1477892865839934690,11
1477921173443279126,11
1477987019027475497,12
1478117964144104987,11
1478125927303426846,15
1478197759875593514,11
1478259466292476211,6
1478315527208571834,11
1478322216793704259,3
1478327367534266392,7
1478330441173053311,0
1478360358068905035,12
1478431976676516556,15
1478446566209976743,5
1478765354971007981,14
1478878177668192574,11
1478892186112053403,12
1479064283083861760,11
1479119119690405184,11
1479201389865796398,11
1479244385941344579,1
1479247388506299506,10
1479304112142568432,0
1479308601314672123,3
1479313464973788907,11
1479366236029237158,11
1479385476320719373,15
1479428264491725971,14
1479728759397800562,12
1479765811054647234,11
1479786907698797192,3
1479838050206037137,11
1479876984316114101,1
1479893382031679735,7
1479999988832523798,11
1480065402207546240,11
1480081144083219522,11
1480086772115000732,9
1480125026337266543,11
1480467862336867584,0
1480565988404070140,3
1480624630699501098,7
1480723027739541490,7
1480734788117488160,11
1480766332406466778,15
1480884200959268109,11
1480916447029510302,14
1481210557505968643,15
1481212794210057830,11
1481230123722522848,11
1481245584902965160,3
1481259392025388101,12
1481309091977350471,11
1481310634617218413,11
1481310774721469161,11
1481312963393974697,11
1481320012201117087,11
1481332427289022633,11
1481418496126938857,11
1481435669838240570,12
1481492768391260600,12
1481532507271931100,3
1481569743426489579,11
1481657744189604754,15
1481805440161377600,11
1481831189767192796,12
1481886877841825946,9
1481930861352969132,11
1481947859637910493,12
1481969524552719642,14
1481978029360923254,14
1482022168377262920,11
1482022264342674790,11
1482191134416446672,11
1482212362298960435,7
1482223064165000148,11
1482237608905084471,11
1482253783210097142,11
1482259211866959635,0
1482329672536139561,7
1482565929276189403,7
1482615174127412016,11
1482616516843006834,11
1482620850947912195,11
1482657959690666660,3
1482660947282135887,12
1482676200681227307,7
1482691785030431540,15
1482710638013583021,11
